"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Age"
6933,2004.08227776139,"Female","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Other","No","Yes","No","No","No","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","No","No","Pragmatist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","No","Yes","Yes","No","TMI","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Umm...","No","Space","Yes","Online","No","Yes","No","Yes","Grrr people","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Rent","Optimist","Dad","No","No","No","Yes","Nope","Yes","Yes","No","No","No","No","Yes","No","No","Yes",66,9.91772223860517
6934,1991,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Independent","No","No","No","No","No","Yes","Public","Yes","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","No","Yes","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","Yes","Yes","Yes","Mysterious","No","No","Tunes","People","No","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","No","Yes","Yes","No","No","Yes","No","No","Yes","No","No","No","Rent","Pessimist","Mom","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",93,23
6937,1960,"Male","$50,000 - $74,999","Married (w/kids)","Master's Degree","Democrat","No","Yes","No","Yes","No","No","Public","No","Yes","No","No","No","Yes","No","Science","Study first","No","No","No","Yes","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","No","Yes","TMI","Yes","Yes","Tunes","Technology","Yes","No","No","No","Yes","Demanding","Yes","Mac","Yes","Cautious","Yes","Yes!","No","Space","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","Yes","No","No","No","Yes","Yes","No","No","No","Yes","No","Rent","Optimist","Mom","No","No","Yes","No","Nope","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes",60,54
6945,1975,"Female","$100,001 - $150,000","Married (no kids)","Master's Degree","Republican","No","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","Yes","Yes","Yes","TMI","No","Yes","Talk","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","No",94,39
6954,1984,"Male","$25,001 - $50,000","Married (w/kids)","Associate's Degree","Libertarian","No","Yes","No","No","No","No","Public","No","Yes","No","Yes","Yes","No","No","Science","Study first","No","No","Yes","No","Giving","No","No","Idealist","Yes","No","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","A.M.","No","Start","Yes","Yes","Me","Yes","Yes","Yes","Yes","No","Mysterious","Yes","No","Talk","Technology","No","No","Yes","No","Yes","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","No","Online","No","No","Yes","Yes","Yay people!","Yes","No","Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","Rent","Optimist","Mom","Yes","Yes","No","Yes","Check!","No","No","No","Yes","Yes","No","Yes","No","No","No",100,30
6959,1972.4142689276,"Male","over $150,000","Married (w/kids)","Current K-12","Republican","Yes","Yes","No","No","Yes","Yes","Private","No","No","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Receiving","Yes","No","Idealist","Yes","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","A.M.","No","End","No","No","Circumstances","Yes","Yes","No","Yes","No","TMI","Yes","Yes","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","Yes","Online","Yes","No","No","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","No","No","Yes",37,41.5857310723995
6966,1987,"Female","$25,001 - $50,000","Single (w/kids)","Current Undergraduate","Democrat","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","No","Yes","No","Yes","A.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","Yes","No","No","TMI","No","No","Talk","Technology","No","No","Yes","No","No","Demanding","No","Mac","Yes","Risk-friendly","Yes","Yes!","Yes","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",100,27
6971,2000,"Female","$100,001 - $150,000","Single (no kids)","Current K-12","Democrat","No","Yes","Yes","No","No","No","Public","Yes","No","No","Yes","No","Yes","No","Science","Try first","No","Yes","Yes","Yes","Receiving","No","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","No","End","Yes","No","Me","Yes","No","No","Yes","Yes","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","No","Demanding","No","PC","No","Cautious","Yes","Yes!","No","Space","Yes","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","Own","Pessimist","Mom","No","No","Yes","Yes","Nope","No","No","No","Yes","Yes","Yes","Yes","No","No","No",38,14
6973,1993.60463357611,"Male","$100,001 - $150,000","Married (no kids)","Current Undergraduate","Republican","Yes","No","Yes","No","No","Yes","Public","No","No","No","No","No","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","No","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","Yes","Me","No","Yes","Yes","Yes","Yes","Mysterious","No","No","Talk","People","Yes","No","Yes","No","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","Own","Pessimist","Dad","Yes","No","Yes","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes",28,20.3953664238913
6978,1991.39702949665,"Male","$50,000 - $74,999","Married (no kids)","Bachelor's Degree","Other","No","Yes","Yes","No","No","No","Public","No","Yes","No","Yes","No","No","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","No","No","Pragmatist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","No","No","No","A.M.","No","Start","Yes","Yes","Me","No","Yes","No","No","Yes","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","No","Supportive","No","PC","No","Cautious","No","Yes!","Yes","Space","Yes","Online","No","No","No","Yes","Grrr people","No","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Rent","Pessimist","Dad","Yes","No","Yes","Yes","Nope","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No",23,22.6029705033548
6989,1971,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Democrat","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","No","No","Yes","No","Giving","Yes","No","Idealist","Yes","No","Cool headed","Odd hours","No","Right","No","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","No","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","No","No","No","Yay people!","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Own","Optimist","Mom","No","Yes","Yes","No","Nope","Yes","No","No","No","Yes","No","Yes","No","No","Yes",34,43
6993,1967.44747486525,"Female","$100,001 - $150,000","Married (no kids)","Bachelor's Degree","Democrat","No","No","No","Yes","No","No","Public","Yes","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","Yes","No","TMI","No","No","Tunes","Technology","Yes","No","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Socialize","No","Online","No","No","Yes","Yes","Yay people!","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Rent","Optimist","Dad","Yes","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",40,46.5525251347458
7006,1978.73040337901,"Female","$75,000 - $100,000","Married (no kids)","Current Undergraduate","Republican","Yes","Yes","Yes","No","Yes","No","Public","No","Yes","No","Yes","No","No","Yes","Art","Try first","No","Yes","Yes","No","Giving","No","Yes","Idealist","No","Yes","Hot headed","Odd hours","No","Happy","No","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","Yes","Yes","Supportive","Yes","PC","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","No","Own","Optimist","Mom","Yes","No","Yes","Yes","Nope","Yes","No","No","No","Yes","Yes","Only-child","Yes","No","No",36,35.2695966209915
7011,1974.35997044869,"Male","$100,001 - $150,000","Domestic Partners (no kids)","Current K-12","Republican","Yes","No","No","No","No","No","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","No","No","Idealist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","No","Yes","Mysterious","Yes","No","Tunes","Technology","No","No","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Socialize","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes",26,39.6400295513142
7014,2002.46298030383,"Male","over $150,000","Single (no kids)","Current K-12","Democrat","Yes","Yes","No","No","No","No","Private","No","Yes","No","Yes","No","No","Yes","Science","Study first","No","No","No","No","Receiving","No","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","No","Supportive","Yes","Mac","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Own","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",70,11.537019696169
7015,1976,"Female","$25,001 - $50,000","Single (w/kids)","Associate's Degree","Other","No","No","No","No","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","Yes","Hot headed","Odd hours","No","Happy","No","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","Yes","No","TMI","No","Yes","Tunes","Technology","Yes","Yes","No","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","No","Yes!","Yes","Socialize","No","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes",74,38
7025,1943.87068912024,"Female","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","Democrat","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","Yes","Giving","Yes","No","Idealist","Yes","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","No","Yes","Yes","Demanding","No","Mac","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Own","Optimist","Mom","No","Yes","Yes","No","Check!","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes",99,70.1293108797636
7028,2014.73000244334,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","Independent","No","Yes","No","No","No","No","Public","No","No","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","No","Receiving","No","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","No","Start","No","No","Me","No","No","No","Yes","Yes","TMI","No","No","Tunes","Technology","No","No","Yes","No","Yes","Supportive","Yes","Mac","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","No","No","No","No","No","No","Yes","Yes","No","No","No","No","Rent","Pessimist","Dad","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",28,-0.730002443338208
7037,1987,"Female","$25,001 - $50,000","Domestic Partners (w/kids)","High School Diploma","Other","Yes","No","No","Yes","No","No","Public","No","Yes","No","No","Yes","No","No","Art","Study first","Yes","Yes","No","No","Giving","No","Yes","Idealist","Yes","No","Cool headed","Odd hours","No","Happy","Yes","No","Yes","Yes","P.M.","No","Start","Yes","No","Me","Yes","Yes","Yes","No","No","TMI","Yes","No","Tunes","Technology","No","No","Yes","Yes","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","Yes","Socialize","No","Online","No","No","Yes","Yes","Yay people!","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Rent","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No",27,27
7040,1996,"Female","$25,001 - $50,000","Single (no kids)","Current K-12","Independent","No","Yes","No","No","No","No","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","Yes","Yes","Yes","No","Receiving","No","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","No","No","No","P.M.","Yes","Start","No","No","Circumstances","Yes","Yes","Yes","No","No","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Rent","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","Yes","Only-child","No","No","Yes",100,18
7041,1971.05150042865,"Female","over $150,000","Married (w/kids)","Bachelor's Degree","Republican","Yes","Yes","No","Yes","Yes","Yes","Public","Yes","No","No","Yes","No","No","Yes","Science","Try first","Yes","Yes","No","No","Giving","No","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","Yes","Yes","Mysterious","No","Yes","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",70,42.9484995713476
7043,1953,"Male","over $150,000","Married (no kids)","Bachelor's Degree","Democrat","No","Yes","No","Yes","Yes","Yes","Private","No","Yes","No","No","No","No","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","Yes","No","Cool headed","Odd hours","No","Right","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","No","No","Yes","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","Own","Optimist","Mom","No","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Only-child","Yes","No","Yes",86,61
7045,1997,"Male","over $150,000","Married (w/kids)","Current K-12","Democrat","Yes","Yes","No","No","No","No","Public","Yes","No","Yes","Yes","No","No","Yes","Science","Study first","Yes","No","No","No","Receiving","No","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","No","No","Circumstances","No","No","Yes","Yes","No","TMI","No","No","Tunes","Technology","No","No","No","Yes","No","Supportive","Yes","Mac","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","Own","Pessimist","Dad","Yes","No","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",28,17
7046,1998.50450918027,"Female","under $25,000","Single (no kids)","Current K-12","Republican","Yes","Yes","No","No","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","No","No","No","Yes","Giving","Yes","No","Idealist","No","No","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","End","No","No","Circumstances","No","Yes","Yes","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","Yes","Yes!","No","Space","No","Online","No","Yes","No","Yes","Grrr people","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No","Rent","Pessimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Only-child","No","No","Yes",36,15.4954908197342
7054,1999,"Male","$50,000 - $74,999","Single (no kids)","Current K-12","Republican","No","Yes","No","No","Yes","Yes","Public","Yes","No","No","Yes","Yes","No","Yes","Science","Study first","No","Yes","Yes","Yes","Receiving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","No","No","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","No","No","Yes","Mysterious","No","No","Tunes","People","Yes","No","Yes","No","No","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","No","Yes","Yes","Yay people!","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","Rent","Pessimist","Mom","Yes","No","Yes","No","Nope","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No",58,15
