UserID,YOB,Age,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,votes,Q122771,Q120472,Q120194,Q119650,Q118232,Q117186,Q117193,Q116881,Q116197,Q115777,Q115899,Q114386,Q113583,Q113584,Q111580,Q110740,Q108950,Q108855,Q108342,Q106997,Q102089,Q108856,Q101162,Q101163,Q99982,Q98059,Q122769,Q118233,Q118237,Q122770,Q124742,Q116797,Q122120,Q116953,Q116601,Q116441,Q116448,Q121699,Q115602,Q121700,Q115610,Q115611,Q120978,Q115390,Q114961,Q114748,Q115195,Q114517,Q121011,Q113992,Q114152,Q120379,Q120650,Q113181,Q112478,Q112512,Q112270,Q111848,Q124122,Q111220,Q123464,Q109367,Q120012,Q109244,Q120014,Q108617,Q119851,Q108754,Q119334,Q108343,Q107869,Q107491,Q106993,Q123621,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q118892,Q118117,Q101596,Q100689,Q100680,Q100562,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98078,Q98197,Q96024
5402,1998,16,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Democrat,1,101,Public,Science,Study first,Giving,Idealist,Cool headed,Standard hours,Happy,P.M.,Start,Me,TMI,Tunes,People,Supportive,Mac,Cautious,Umm...,Online,Yay people!,Own,Space,Optimist,Dad,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
5404,1956,58,Female,"over $150,000",Married (w/kids),Master's Degree,Independent,1,101,Public,Art,Study first,Giving,Pragmatist,Cool headed,Standard hours,Happy,A.M.,Start,Me,Mysterious,Talk,People,Supportive,Mac,Cautious,Umm...,In-person,Yay people!,Own,Socialize,Optimist,Mom,Check!,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No
5405,1989,25,Male,"under $25,000",Single (no kids),High School Diploma,Independent,1,96,Public,Science,Try first,Giving,Idealist,Hot headed,Odd hours,Happy,P.M.,End,Me,TMI,Tunes,Technology,Supportive,PC,Risk-friendly,Yes!,In-person,Yay people!,Rent,Socialize,Optimist,Dad,Check!,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No
5406,1996,18,Female,"$25,001 - $50,000",Single (no kids),Current K-12,Other,1,23,Public,Science,Try first,Receiving,Pragmatist,Hot headed,Standard hours,Happy,P.M.,Start,Me,TMI,Tunes,Technology,Supportive,Mac,Cautious,Umm...,In-person,Grrr people,Own,Space,Pessimist,Dad,Nope,Only-child,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes
5407,1969,45,Male,"over $150,000",Married (w/kids),Master's Degree,Independent,1,96,Public,Science,Study first,Receiving,Pragmatist,Cool headed,Standard hours,Happy,A.M.,Start,Me,TMI,Talk,Technology,Demanding,PC,Cautious,Yes!,In-person,Grrr people,Own,Space,Pessimist,Mom,Check!,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No
5408,1987,27,Male,"over $150,000",Single (no kids),Bachelor's Degree,Republican,0,98,Public,Science,Try first,Giving,Pragmatist,Cool headed,Standard hours,Happy,P.M.,Start,Me,TMI,Talk,People,Supportive,PC,Cautious,Yes!,In-person,Yay people!,Own,Space,Optimist,Dad,Nope,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes
5410,1982,32,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Independent,0,22,Public,Art,Study first,Giving,Idealist,Hot headed,Standard hours,Happy,P.M.,Start,Circumstances,Mysterious,Tunes,Technology,Supportive,Mac,Cautious,Umm...,Online,Grrr people,Rent,Space,Pessimist,Mom,Nope,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No
5411,1969,45,Male,"$75,000 - $100,000",Married (w/kids),Master's Degree,Republican,1,93,Public,Science,Study first,Giving,Pragmatist,Cool headed,Standard hours,Right,A.M.,End,Me,TMI,Talk,People,Supportive,PC,Risk-friendly,Yes!,In-person,Yay people!,Own,Socialize,Optimist,Dad,Nope,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
5415,1974.681369,39.31863051,Female,"under $25,000",Single (no kids),Associate's Degree,Independent,1,25,Public,Science,Study first,Giving,Idealist,Hot headed,Standard hours,Happy,P.M.,Start,Me,TMI,Talk,Technology,Supportive,PC,Cautious,Yes!,Online,Grrr people,Rent,Space,Pessimist,Dad,Nope,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes
5416,1992,22,Male,"under $25,000",Single (no kids),Current Undergraduate,Libertarian,1,101,Public,Art,Study first,Giving,Idealist,Hot headed,Standard hours,Happy,P.M.,Start,Me,Mysterious,Tunes,Technology,Demanding,Mac,Cautious,Yes!,Online,Yay people!,Own,Space,Optimist,Mom,Check!,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
5417,1993.412469,20.5875313,Female,"over $150,000",Single (no kids),Current K-12,Libertarian,1,89,Public,Art,Try first,Giving,Pragmatist,Cool headed,Standard hours,Happy,A.M.,Start,Circumstances,TMI,Tunes,People,Supportive,PC,Cautious,Yes!,In-person,Yay people!,Own,Socialize,Optimist,Mom,Check!,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes
5418,1974.614519,39.38548135,Male,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,Republican,0,100,Public,Science,Study first,Giving,Pragmatist,Hot headed,Odd hours,Happy,A.M.,Start,Circumstances,TMI,Talk,Technology,Supportive,Mac,Risk-friendly,Yes!,In-person,Yay people!,Own,Socialize,Optimist,Dad,Nope,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
5421,1958,56,Female,"$75,000 - $100,000",Married (w/kids),Master's Degree,Republican,1,101,Public,Art,Study first,Giving,Idealist,Hot headed,Standard hours,Happy,P.M.,Start,Circumstances,Mysterious,Tunes,Technology,Supportive,PC,Cautious,Yes!,In-person,Yay people!,Own,Space,Optimist,Dad,Nope,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes
5422,1984,30,Male,"under $25,000",Single (no kids),High School Diploma,Independent,1,29,Public,Science,Try first,Giving,Pragmatist,Cool headed,Standard hours,Happy,P.M.,End,Me,TMI,Talk,People,Supportive,Mac,Cautious,Umm...,In-person,Grrr people,Rent,Space,Pessimist,Dad,Check!,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No
5424,1949,65,Female,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,1,101,Public,Art,Try first,Giving,Pragmatist,Cool headed,Standard hours,Happy,A.M.,End,Circumstances,TMI,Tunes,People,Supportive,Mac,Cautious,Yes!,In-person,Yay people!,Own,Socialize,Optimist,Dad,Check!,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No
5425,1984,30,Female,"under $25,000",Married (no kids),Associate's Degree,Republican,1,79,Public,Science,Study first,Giving,Pragmatist,Hot headed,Odd hours,Happy,A.M.,Start,Me,TMI,Tunes,People,Supportive,Mac,Risk-friendly,Yes!,In-person,Yay people!,Rent,Socialize,Optimist,Dad,Check!,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
5427,1998,16,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Republican,1,101,Private,Science,Try first,Receiving,Pragmatist,Hot headed,Standard hours,Right,A.M.,Start,Me,Mysterious,Talk,People,Supportive,Mac,Risk-friendly,Umm...,In-person,Grrr people,Own,Socialize,Pessimist,Dad,Nope,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes
5429,1980.331954,33.66804596,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Independent,1,27,Public,Science,Try first,Giving,Idealist,Cool headed,Standard hours,Happy,P.M.,Start,Me,TMI,Talk,Technology,Supportive,PC,Risk-friendly,Yes!,Online,Yay people!,Own,Socialize,Optimist,Dad,Nope,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes
5433,1995,19,Female,"$25,001 - $50,000",Single (no kids),High School Diploma,Democrat,0,87,Public,Art,Try first,Receiving,Idealist,Cool headed,Odd hours,Happy,P.M.,Start,Me,TMI,Tunes,Technology,Supportive,Mac,Risk-friendly,Yes!,In-person,Yay people!,Own,Socialize,Pessimist,Mom,Check!,Only-child,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No
5435,1949.737883,64.26211677,Female,"over $150,000",Single (no kids),Master's Degree,Republican,1,94,Public,Science,Try first,Giving,Pragmatist,Cool headed,Standard hours,Happy,P.M.,End,Circumstances,TMI,Tunes,Technology,Supportive,Mac,Risk-friendly,Umm...,Online,Yay people!,Own,Space,Pessimist,Mom,Check!,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5438,1993,21,Male,"under $25,000",Single (no kids),Current Undergraduate,Libertarian,1,101,Private,Science,Study first,Receiving,Pragmatist,Cool headed,Standard hours,Happy,A.M.,Start,Circumstances,Mysterious,Tunes,Technology,Supportive,PC,Cautious,Yes!,In-person,Grrr people,Own,Space,Optimist,Mom,Nope,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
5439,1973,41,Female,"over $150,000",Married (w/kids),Master's Degree,Republican,1,56,Public,Science,Try first,Giving,Pragmatist,Cool headed,Standard hours,Happy,P.M.,Start,Me,TMI,Talk,Technology,Demanding,Mac,Cautious,Yes!,In-person,Yay people!,Own,Space,Optimist,Dad,Check!,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No
5441,1979,35,Female,"$75,000 - $100,000",Single (no kids),Bachelor's Degree,Libertarian,1,44,Public,Science,Study first,Receiving,Idealist,Hot headed,Standard hours,Happy,A.M.,Start,Circumstances,TMI,Tunes,Technology,Demanding,PC,Cautious,Umm...,In-person,Grrr people,Rent,Space,Optimist,Mom,Check!,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No
5442,1987,27,Female,"$50,000 - $74,999",Married (no kids),High School Diploma,Independent,1,44,Public,Art,Study first,Receiving,Pragmatist,Hot headed,Odd hours,Happy,P.M.,Start,Me,Mysterious,Tunes,People,Demanding,PC,Risk-friendly,Yes!,In-person,Yay people!,Own,Space,Optimist,Dad,Check!,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No
5443,1987,27,Female,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Democrat,0,101,Public,Art,Study first,Giving,Pragmatist,Hot headed,Odd hours,Happy,P.M.,End,Me,Mysterious,Tunes,Technology,Supportive,PC,Cautious,Yes!,Online,Grrr people,Own,Space,Pessimist,Mom,Check!,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes
5444,1975,39,Female,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Independent,1,33,Public,Science,Study first,Giving,Pragmatist,Cool headed,Standard hours,Happy,P.M.,End,Circumstances,TMI,Tunes,People,Demanding,PC,Cautious,Yes!,Online,Grrr people,Own,Space,Pessimist,Mom,Check!,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes
5449,1992,22,Female,"under $25,000",Single (no kids),High School Diploma,Independent,0,53,Public,Art,Study first,Giving,Idealist,Cool headed,Odd hours,Happy,P.M.,End,Circumstances,TMI,Tunes,People,Demanding,Mac,Risk-friendly,Umm...,Online,Yay people!,Own,Space,Optimist,Mom,Check!,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No
5450,1966.012275,47.98772481,Male,"$50,000 - $74,999",Married (w/kids),High School Diploma,Independent,1,72,Public,Art,Study first,Giving,Pragmatist,Cool headed,Odd hours,Happy,P.M.,End,Me,Mysterious,Talk,People,Demanding,PC,Risk-friendly,Yes!,In-person,Yay people!,Own,Space,Optimist,Mom,Check!,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes
5455,1999,15,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Independent,1,101,Public,Science,Try first,Giving,Idealist,Cool headed,Standard hours,Right,P.M.,Start,Circumstances,TMI,Tunes,People,Supportive,Mac,Cautious,Yes!,In-person,Yay people!,Own,Socialize,Optimist,Mom,Nope,Only-child,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes
5456,1941,73,Male,"$75,000 - $100,000",Single (w/kids),Master's Degree,Independent,0,84,Public,Science,Study first,Receiving,Pragmatist,Cool headed,Standard hours,Right,P.M.,End,Me,Mysterious,Talk,Technology,Supportive,Mac,Cautious,Umm...,Online,Grrr people,Own,Space,Pessimist,Dad,Nope,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No
5457,1964,50,Male,"$100,001 - $150,000",Married (w/kids),High School Diploma,Independent,0,95,Private,Art,Try first,Giving,Pragmatist,Cool headed,Odd hours,Right,A.M.,End,Circumstances,Mysterious,Talk,People,Demanding,PC,Cautious,Yes!,In-person,Yay people!,Own,Space,Optimist,Dad,Nope,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
5458,1957,57,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,1,35,Public,Science,Try first,Giving,Pragmatist,Cool headed,Standard hours,Right,A.M.,End,Me,Mysterious,Talk,People,Supportive,Mac,Cautious,Umm...,Online,Yay people!,Own,Space,Optimist,Dad,Check!,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
5460,1994,20,Female,"under $25,000",Single (no kids),Current Undergraduate,Republican,1,26,Public,Science,Study first,Receiving,Pragmatist,Cool headed,Odd hours,Happy,A.M.,Start,Me,Mysterious,Tunes,Technology,Supportive,PC,Cautious,Umm...,Online,Grrr people,Rent,Socialize,Optimist,Mom,Check!,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes
5463,1994,20,Male,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Libertarian,1,99,Public,Art,Study first,Giving,Pragmatist,Cool headed,Odd hours,Happy,P.M.,End,Circumstances,Mysterious,Tunes,Technology,Supportive,PC,Risk-friendly,Yes!,In-person,Grrr people,Own,Space,Optimist,Dad,Nope,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes
5466,1955,59,Female,"$100,001 - $150,000",Domestic Partners (no kids),Associate's Degree,Democrat,1,89,Public,Science,Try first,Giving,Idealist,Cool headed,Odd hours,Happy,A.M.,Start,Me,TMI,Tunes,People,Supportive,PC,Risk-friendly,Yes!,Online,Yay people!,Own,Socialize,Optimist,Dad,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
